CustomerID,Province,CustomerSegment,RegistrationDate,CustomerTenureMonths,CustomerTenureBand
C010763,British Columbia,Commercial,2021-09-01,51,Long-Term
C010764,Ontario,Premium,2024-03-02,21,Established
C010765,Ontario,Retail,2021-10-14,50,Long-Term
C010766,Ontario,Retail,2020-09-28,63,Long-Term
C010767,Ontario,Retail,2023-06-02,30,Loyal
C010768,Ontario,Retail,2023-11-10,25,Loyal
C010769,Alberta,Retail,2022-07-19,41,Loyal
C010770,Ontario,Retail,2022-07-24,41,Loyal
C010771,Alberta,Retail,2024-12-28,12,Recent
C010772,Alberta,Fleet,2020-04-20,68,Long-Term
C010773,Ontario,Retail,2024-02-22,22,Established
C010774,Ontario,Fleet,2022-03-25,45,Loyal
C010775,Ontario,Retail,2020-12-28,60,Long-Term
C010776,Ontario,Retail,2024-05-09,19,Established
C010777,Ontario,Retail,2024-12-19,12,Recent
C010778,Ontario,Retail,2025-04-09,8,Recent
C010779,Ontario,Retail,2023-06-21,30,Loyal
C010780,Ontario,Retail,2021-08-02,52,Long-Term
C010781,Ontario,Premium,2023-09-15,27,Loyal
C010782,Alberta,Commercial,2024-11-08,13,Established
C010783,British Columbia,Retail,2024-07-31,17,Established
C010784,British Columbia,Fleet,2023-03-20,33,Loyal
C010785,Ontario,Retail,2021-04-22,56,Long-Term
C010786,Alberta,Premium,2025-08-14,4,New
C010787,Ontario,Commercial,2023-09-12,27,Loyal
C010788,Ontario,Retail,2025-08-14,4,New
C010789,Ontario,Retail,2020-06-27,66,Long-Term
C010790,Ontario,Retail,2023-03-13,33,Loyal
C010791,Ontario,Retail,2024-10-11,14,Established
C010792,Ontario,Retail,2024-03-19,21,Established
C010793,Ontario,Retail,2021-06-17,54,Long-Term
C010794,Alberta,Retail,2024-02-15,22,Established
C010795,Alberta,Commercial,2022-09-30,39,Loyal
C010796,Ontario,Premium,2021-03-11,57,Long-Term
C010797,Ontario,Retail,2020-04-26,68,Long-Term
C010798,Ontario,Commercial,2022-11-18,37,Loyal
C010799,Ontario,Retail,2024-10-10,14,Established
C010800,Alberta,Retail,2023-12-02,24,Established
C010801,Ontario,Fleet,2020-01-23,71,Long-Term
C010802,Ontario,Retail,2022-10-06,38,Loyal
C010803,Ontario,Retail,2020-12-17,60,Long-Term
C010804,Ontario,Retail,2021-04-12,56,Long-Term
C010805,Ontario,Retail,2021-12-14,48,Loyal
C010806,Ontario,Retail,2023-09-14,27,Loyal
C010807,Ontario,Retail,2024-10-13,14,Established
C010808,Ontario,Premium,2021-04-20,56,Long-Term
C010809,Ontario,Premium,2020-06-17,66,Long-Term
C010810,British Columbia,Premium,2020-09-10,63,Long-Term
C010811,Ontario,Retail,2023-03-24,33,Loyal
C010812,Ontario,Retail,2021-12-28,48,Loyal
C010813,Ontario,Retail,2024-09-27,15,Established
C010814,Ontario,Retail,2023-12-03,24,Established
C010815,Ontario,Retail,2025-12-03,0,New
C010816,Ontario,Retail,2020-04-17,68,Long-Term
C010817,Ontario,Commercial,2024-11-29,13,Established
C010818,Alberta,Retail,2020-05-18,67,Long-Term
C010819,Alberta,Commercial,2020-04-18,68,Long-Term
C010820,Ontario,Retail,2022-08-23,40,Loyal
C010821,Ontario,Fleet,2023-03-25,33,Loyal
C010822,Alberta,Retail,2020-07-23,65,Long-Term
C010823,Ontario,Retail,2020-09-01,63,Long-Term
C010824,Ontario,Retail,2021-11-03,49,Long-Term
C010825,Alberta,Retail,2025-04-21,8,Recent
C010826,Ontario,Premium,2025-10-15,2,New
C010827,British Columbia,Commercial,2021-12-15,48,Loyal
C010828,Alberta,Retail,2024-03-17,21,Established
C010829,Ontario,Premium,2025-05-19,7,Recent
C010830,Ontario,Retail,2023-04-27,32,Loyal
C010831,Ontario,Retail,2025-01-15,11,Recent
C010832,Ontario,Retail,2023-02-08,34,Loyal
C010833,Ontario,Premium,2021-07-15,53,Long-Term
C010834,Ontario,Commercial,2023-02-21,34,Loyal
C010835,British Columbia,Commercial,2023-05-30,31,Loyal
C010836,Ontario,Retail,2023-11-26,25,Loyal
C010837,Ontario,Premium,2021-09-16,51,Long-Term
C010838,Ontario,Fleet,2022-03-26,45,Loyal
C010839,Alberta,Retail,2022-04-23,44,Loyal
C010840,Alberta,Fleet,2023-02-24,34,Loyal
C010841,Ontario,Retail,2020-02-28,70,Long-Term
C010842,Ontario,Retail,2020-07-31,65,Long-Term
C010843,Ontario,Retail,2022-10-26,38,Loyal
C010844,Alberta,Premium,2025-10-15,2,New
C010845,Alberta,Commercial,2025-10-04,2,New
C010846,Alberta,Commercial,2025-11-18,1,New
C010847,British Columbia,Retail,2021-10-20,50,Long-Term
C010848,Ontario,Retail,2025-12-13,0,New
C010849,Alberta,Commercial,2021-10-14,50,Long-Term
C010850,Ontario,Retail,2020-12-25,60,Long-Term
C010851,Ontario,Commercial,2023-10-30,26,Loyal
C010852,Ontario,Commercial,2025-06-14,6,New
C010853,Ontario,Fleet,2024-02-21,22,Established
C010854,Ontario,Retail,2025-01-07,11,Recent
C010855,Ontario,Retail,2024-09-14,15,Established
C010856,Ontario,Fleet,2021-11-07,49,Long-Term
C010857,Ontario,Retail,2022-06-22,42,Loyal
C010858,Ontario,Premium,2023-06-18,30,Loyal
C010859,Ontario,Retail,2025-03-16,9,Recent
C010860,Ontario,Retail,2020-09-09,63,Long-Term
C010861,Alberta,Fleet,2021-10-28,50,Long-Term
C010862,Alberta,Retail,2024-02-14,22,Established
C010863,Alberta,Retail,2023-02-09,34,Loyal
C010864,Ontario,Retail,2023-06-16,30,Loyal
C010865,Ontario,Commercial,2024-01-01,23,Established
C010866,Alberta,Retail,2021-03-20,57,Long-Term
C010867,Ontario,Commercial,2020-12-18,60,Long-Term
C010868,Ontario,Premium,2023-01-16,35,Loyal
C010869,Ontario,Retail,2023-11-03,25,Loyal
C010870,Alberta,Premium,2021-02-09,58,Long-Term
C010871,Alberta,Commercial,2020-04-28,68,Long-Term
C010872,Ontario,Premium,2022-05-02,43,Loyal
C010873,British Columbia,Retail,2022-09-08,39,Loyal
C010874,Ontario,Retail,2024-11-21,13,Established
C010875,Alberta,Retail,2025-03-24,9,Recent
C010876,British Columbia,Fleet,2024-03-04,21,Established
C010877,Ontario,Retail,2025-10-23,2,New
C010878,Ontario,Retail,2024-02-12,22,Established
C010879,Ontario,Fleet,2020-02-27,70,Long-Term
C010880,Ontario,Premium,2022-02-10,46,Loyal
C010881,Ontario,Retail,2020-12-16,60,Long-Term
C010882,Alberta,Retail,2025-02-23,10,Recent
C010883,Ontario,Retail,2020-11-20,61,Long-Term
C010884,Ontario,Premium,2020-06-02,66,Long-Term
C010885,Ontario,Retail,2021-10-03,50,Long-Term
C010886,Ontario,Retail,2023-10-14,26,Loyal
C010887,Ontario,Retail,2022-01-08,47,Loyal
C010888,Alberta,Retail,2025-12-19,0,New
C010889,Ontario,Retail,2023-11-11,25,Loyal
C010890,Ontario,Retail,2022-01-09,47,Loyal
C010891,Ontario,Commercial,2025-08-12,4,New
C010892,Ontario,Commercial,2025-10-10,2,New
C010893,Ontario,Retail,2023-02-05,34,Loyal
C010894,Ontario,Commercial,2020-04-07,68,Long-Term
C010895,Alberta,Commercial,2025-06-09,6,New
C010896,British Columbia,Retail,2025-10-09,2,New
C010897,Alberta,Retail,2025-12-10,0,New
C010898,Ontario,Retail,2025-12-10,0,New
C010899,Ontario,Retail,2024-10-19,14,Established
C010900,Ontario,Retail,2025-04-19,8,Recent
C010901,Ontario,Commercial,2021-08-24,52,Long-Term
C010902,Alberta,Retail,2020-01-27,71,Long-Term
C010903,British Columbia,Premium,2020-08-08,64,Long-Term
C010904,Alberta,Premium,2023-10-02,26,Loyal
C010905,Ontario,Commercial,2020-06-10,66,Long-Term
C010906,Ontario,Premium,2024-09-20,15,Established
C010907,Ontario,Commercial,2023-06-22,30,Loyal
C010908,Ontario,Retail,2023-03-07,33,Loyal
C010909,Ontario,Retail,2025-11-10,1,New
C010910,Alberta,Retail,2022-01-31,47,Loyal
C010911,Alberta,Retail,2022-07-21,41,Loyal
C010912,Ontario,Fleet,2024-03-05,21,Established
C010913,Ontario,Commercial,2023-08-24,28,Loyal
C010914,Ontario,Retail,2021-01-12,59,Long-Term
C010915,Ontario,Retail,2024-01-27,23,Established
C010916,Ontario,Premium,2020-12-09,60,Long-Term
C010917,Ontario,Retail,2023-09-19,27,Loyal
C010918,Alberta,Retail,2022-01-01,47,Loyal
C010919,Ontario,Retail,2022-10-10,38,Loyal
C010920,Ontario,Premium,2020-06-14,66,Long-Term
C010921,Ontario,Retail,2022-12-07,36,Loyal
C010922,British Columbia,Retail,2023-12-10,24,Established
C010923,Ontario,Retail,2023-09-24,27,Loyal
C010924,Alberta,Retail,2020-08-15,64,Long-Term
C010925,Ontario,Premium,2025-09-23,3,New
C010926,Alberta,Premium,2024-07-15,17,Established
C010927,British Columbia,Retail,2023-12-20,24,Established
C010928,Alberta,Retail,2022-12-14,36,Loyal
C010929,Ontario,Commercial,2025-08-31,4,New
C010930,Ontario,Premium,2021-01-22,59,Long-Term
C010931,Ontario,Retail,2023-11-30,25,Loyal
C010932,Ontario,Retail,2021-04-23,56,Long-Term
C010933,Alberta,Retail,2025-10-28,2,New
C010934,Alberta,Fleet,2022-06-17,42,Loyal
C010935,Ontario,Retail,2021-12-12,48,Loyal
C010936,Ontario,Retail,2022-08-15,40,Loyal
C010937,Ontario,Commercial,2020-01-12,71,Long-Term
C010938,Ontario,Retail,2024-12-02,12,Recent
C010939,Ontario,Retail,2023-04-03,32,Loyal
C010940,Ontario,Fleet,2023-06-06,30,Loyal
C010941,Ontario,Retail,2022-11-30,37,Loyal
C010942,Ontario,Retail,2021-02-11,58,Long-Term
C010943,Ontario,Retail,2020-10-08,62,Long-Term
C010944,Ontario,Retail,2021-10-15,50,Long-Term
C010945,Ontario,Premium,2024-11-07,13,Established
C010946,Ontario,Retail,2024-05-30,19,Established
C010947,British Columbia,Retail,2025-12-03,0,New
C010948,Ontario,Retail,2025-06-21,6,New
C010949,Ontario,Commercial,2022-05-21,43,Loyal
C010950,Ontario,Retail,2025-01-26,11,Recent
C010951,Ontario,Retail,2023-12-02,24,Established
C010952,Ontario,Commercial,2023-08-09,28,Loyal
C010953,Alberta,Retail,2023-10-25,26,Loyal
C010954,Ontario,Retail,2021-05-29,55,Long-Term
C010955,Alberta,Premium,2025-07-31,5,New
C010956,Ontario,Retail,2023-10-11,26,Loyal
C010957,Ontario,Commercial,2023-06-14,30,Loyal
C010958,Ontario,Retail,2024-05-02,19,Established
C010959,Ontario,Premium,2024-05-19,19,Established
C010960,Alberta,Retail,2024-11-11,13,Established
C010961,Ontario,Retail,2023-06-28,30,Loyal
C010962,Alberta,Retail,2022-04-03,44,Loyal
C010963,Ontario,Premium,2022-12-13,36,Loyal
C010964,Ontario,Retail,2024-01-04,23,Established
C010965,Ontario,Retail,2024-01-12,23,Established
C010966,Ontario,Retail,2025-03-31,9,Recent
C010967,Alberta,Retail,2023-08-16,28,Loyal
C010968,Ontario,Premium,2023-05-11,31,Loyal
C010969,Ontario,Fleet,2022-08-06,40,Loyal
C010970,British Columbia,Retail,2022-05-08,43,Loyal
C010971,Ontario,Retail,2021-09-07,51,Long-Term
C010972,British Columbia,Retail,2021-06-23,54,Long-Term
C010973,Ontario,Fleet,2022-08-24,40,Loyal
C010974,Ontario,Retail,2023-05-30,31,Loyal
C010975,Alberta,Retail,2021-05-23,55,Long-Term
C010976,British Columbia,Retail,2023-11-02,25,Loyal
C010977,Ontario,Commercial,2021-08-12,52,Long-Term
C010978,Ontario,Retail,2024-07-19,17,Established
C010979,Ontario,Premium,2023-02-24,34,Loyal
C010980,British Columbia,Premium,2025-07-09,5,New
C010981,Ontario,Retail,2025-07-27,5,New
C010982,Ontario,Commercial,2022-08-23,40,Loyal
C010983,Ontario,Retail,2025-02-03,10,Recent
C010984,Ontario,Retail,2023-04-08,32,Loyal
C010985,Ontario,Retail,2024-08-17,16,Established
C010986,Ontario,Retail,2025-08-02,4,New
C010987,Ontario,Retail,2025-04-05,8,Recent
C010988,Ontario,Retail,2021-04-23,56,Long-Term
C010989,Ontario,Fleet,2022-09-05,39,Loyal
C010990,British Columbia,Commercial,2024-12-04,12,Recent
C010991,British Columbia,Commercial,2025-12-03,0,New
C010992,Ontario,Retail,2024-09-23,15,Established
C010993,Alberta,Retail,2023-10-11,26,Loyal
C010994,Ontario,Retail,2024-05-16,19,Established
C010995,Ontario,Fleet,2022-05-31,43,Loyal
C010996,Ontario,Retail,2024-07-28,17,Established
C010997,Ontario,Retail,2024-06-11,18,Established
C010998,Ontario,Commercial,2023-01-14,35,Loyal
C010999,Ontario,Retail,2023-04-26,32,Loyal
C011000,Ontario,Retail,2021-10-19,50,Long-Term
C011001,Ontario,Premium,2025-01-24,11,Recent
C011002,British Columbia,Retail,2024-01-07,23,Established
C011003,British Columbia,Commercial,2020-04-19,68,Long-Term
C011004,Ontario,Fleet,2024-05-26,19,Established
C011005,Alberta,Retail,2024-05-19,19,Established
C011006,Ontario,Retail,2022-04-10,44,Loyal
C011007,Ontario,Retail,2023-04-07,32,Loyal
C011008,British Columbia,Retail,2023-09-02,27,Loyal
C011009,Ontario,Retail,2022-01-04,47,Loyal
C011010,Ontario,Premium,2021-03-31,57,Long-Term
C011011,Ontario,Premium,2020-11-10,61,Long-Term
C011012,Ontario,Retail,2020-11-05,61,Long-Term
C011013,Ontario,Retail,2023-04-12,32,Loyal
C011014,British Columbia,Retail,2020-10-25,62,Long-Term
C011015,Ontario,Premium,2021-10-04,50,Long-Term
C011016,Ontario,Retail,2025-04-24,8,Recent
C011017,Ontario,Fleet,2022-11-06,37,Loyal
C011018,Alberta,Retail,2024-12-08,12,Recent
C011019,Alberta,Retail,2021-09-09,51,Long-Term
C011020,Ontario,Retail,2025-03-01,9,Recent
C011021,Ontario,Retail,2025-03-07,9,Recent
C011022,Ontario,Retail,2021-04-03,56,Long-Term
C011023,Ontario,Retail,2020-08-04,64,Long-Term
C011024,Ontario,Retail,2022-08-01,40,Loyal
C011025,Ontario,Retail,2020-08-28,64,Long-Term
C011026,Ontario,Retail,2020-12-02,60,Long-Term
C011027,Ontario,Retail,2023-03-06,33,Loyal
C011028,Ontario,Retail,2025-05-05,7,Recent
C011029,British Columbia,Retail,2025-05-18,7,Recent
C011030,Ontario,Retail,2022-09-08,39,Loyal
C011031,Alberta,Retail,2022-11-25,37,Loyal
C011032,Alberta,Retail,2023-12-24,24,Established
C011033,Ontario,Retail,2020-08-27,64,Long-Term
C011034,Alberta,Retail,2025-08-01,4,New
C011035,Alberta,Commercial,2025-10-31,2,New
C011036,Ontario,Retail,2021-05-05,55,Long-Term
C011037,Ontario,Retail,2023-12-15,24,Established
C011038,Ontario,Retail,2023-07-14,29,Loyal
C011039,Ontario,Fleet,2023-04-12,32,Loyal
C011040,Ontario,Retail,2025-08-05,4,New
C011041,Ontario,Retail,2021-12-05,48,Loyal
C011042,Ontario,Retail,2023-12-29,24,Established
C011043,Ontario,Fleet,2022-04-04,44,Loyal
C011044,Ontario,Commercial,2022-06-23,42,Loyal
C011045,Ontario,Premium,2022-02-16,46,Loyal
C011046,Ontario,Premium,2023-11-04,25,Loyal
C011047,British Columbia,Retail,2021-10-18,50,Long-Term
C011048,Ontario,Retail,2024-03-14,21,Established
C011049,Ontario,Commercial,2020-09-29,63,Long-Term
C011050,Ontario,Retail,2020-12-03,60,Long-Term
C011051,Ontario,Fleet,2025-05-14,7,Recent
C011052,British Columbia,Premium,2025-08-01,4,New
C011053,Ontario,Fleet,2023-08-11,28,Loyal
C011054,Ontario,Commercial,2025-04-22,8,Recent
C011055,Ontario,Retail,2021-01-26,59,Long-Term
C011056,Ontario,Premium,2020-02-28,70,Long-Term
C011057,Alberta,Premium,2024-09-24,15,Established
C011058,British Columbia,Retail,2021-10-04,50,Long-Term
C011059,Ontario,Retail,2023-02-16,34,Loyal
C011060,Ontario,Retail,2023-05-29,31,Loyal
C011061,Alberta,Retail,2025-11-15,1,New
C011062,Ontario,Commercial,2021-12-30,48,Loyal
C011063,Alberta,Retail,2023-06-21,30,Loyal
C011064,British Columbia,Retail,2025-02-19,10,Recent
C011065,Alberta,Premium,2021-07-09,53,Long-Term
C011066,Ontario,Premium,2023-01-05,35,Loyal
C011067,Ontario,Retail,2020-03-05,69,Long-Term
C011068,Ontario,Retail,2022-01-25,47,Loyal
C011069,British Columbia,Retail,2024-08-20,16,Established
C011070,Alberta,Premium,2024-04-23,20,Established
C011071,British Columbia,Retail,2024-05-20,19,Established
C011072,Alberta,Retail,2022-10-30,38,Loyal
C011073,Ontario,Retail,2021-07-14,53,Long-Term
C011074,Ontario,Retail,2023-06-12,30,Loyal
C011075,Ontario,Retail,2025-03-26,9,Recent
C011076,Ontario,Retail,2025-03-05,9,Recent
C011077,Alberta,Retail,2022-10-14,38,Loyal
C011078,British Columbia,Fleet,2020-04-25,68,Long-Term
C011079,Ontario,Premium,2022-12-17,36,Loyal
C011080,Ontario,Retail,2020-06-03,66,Long-Term
C011081,Ontario,Retail,2025-10-31,2,New
C011082,Ontario,Retail,2024-12-19,12,Recent
C011083,Alberta,Retail,2024-04-12,20,Established
C011084,Ontario,Retail,2021-01-07,59,Long-Term
C011085,Alberta,Fleet,2023-01-04,35,Loyal
C011086,Ontario,Retail,2020-11-09,61,Long-Term
C011087,Ontario,Retail,2021-01-23,59,Long-Term
C011088,British Columbia,Retail,2023-07-08,29,Loyal
C011089,Ontario,Retail,2020-02-25,70,Long-Term
C011090,Ontario,Retail,2025-12-05,0,New
C011091,Ontario,Retail,2023-10-23,26,Loyal
C011092,Ontario,Retail,2024-08-07,16,Established
C011093,Ontario,Premium,2024-09-12,15,Established
C011094,Ontario,Retail,2022-07-18,41,Loyal
C011095,Ontario,Retail,2021-06-25,54,Long-Term
C011096,Ontario,Commercial,2023-01-08,35,Loyal
C011097,Ontario,Retail,2020-07-08,65,Long-Term
C011098,Ontario,Premium,2023-03-14,33,Loyal
C011099,Ontario,Retail,2022-09-20,39,Loyal
C011100,Ontario,Premium,2022-01-19,47,Loyal
C011101,British Columbia,Retail,2021-09-23,51,Long-Term
C011102,British Columbia,Retail,2020-07-27,65,Long-Term
C011103,Ontario,Retail,2020-12-17,60,Long-Term
C011104,Ontario,Retail,2025-02-11,10,Recent
C011105,Ontario,Retail,2021-06-05,54,Long-Term
C011106,Ontario,Premium,2022-06-24,42,Loyal
C011107,Ontario,Commercial,2020-01-04,71,Long-Term
C011108,Alberta,Retail,2023-10-08,26,Loyal
C011109,Ontario,Retail,2025-10-15,2,New
C011110,Ontario,Retail,2023-11-07,25,Loyal
C011111,Ontario,Retail,2022-09-20,39,Loyal
C011112,British Columbia,Premium,2020-01-03,71,Long-Term
C011113,Ontario,Retail,2025-10-12,2,New
C011114,Alberta,Retail,2022-01-21,47,Loyal
C011115,British Columbia,Commercial,2024-09-17,15,Established
C011116,Ontario,Retail,2021-04-18,56,Long-Term
C011117,Ontario,Retail,2025-06-06,6,New
C011118,Ontario,Fleet,2022-04-16,44,Loyal
C011119,Alberta,Retail,2023-05-02,31,Loyal
C011120,Alberta,Premium,2020-07-20,65,Long-Term
C011121,Ontario,Retail,2020-09-18,63,Long-Term
C011122,Ontario,Fleet,2022-05-06,43,Loyal
C011123,Ontario,Retail,2025-09-05,3,New
C011124,Ontario,Retail,2021-07-29,53,Long-Term
C011125,Alberta,Premium,2025-10-13,2,New
C011126,Ontario,Retail,2025-04-26,8,Recent
C011127,Ontario,Retail,2024-01-13,23,Established
C011128,Ontario,Retail,2023-08-18,28,Loyal
C011129,Ontario,Retail,2024-02-19,22,Established
C011130,Ontario,Retail,2025-02-05,10,Recent
C011131,Ontario,Retail,2022-02-26,46,Loyal
C011132,Alberta,Retail,2023-03-17,33,Loyal
C011133,Ontario,Commercial,2024-06-14,18,Established
C011134,Ontario,Retail,2023-11-04,25,Loyal
C011135,Ontario,Retail,2020-12-24,60,Long-Term
C011136,Ontario,Commercial,2020-11-28,61,Long-Term
C011137,Ontario,Commercial,2025-09-08,3,New
C011138,British Columbia,Retail,2021-08-12,52,Long-Term
C011139,Ontario,Retail,2020-08-02,64,Long-Term
C011140,Ontario,Retail,2021-07-12,53,Long-Term
C011141,Ontario,Commercial,2025-05-21,7,Recent
C011142,Ontario,Retail,2022-12-24,36,Loyal
C011143,Ontario,Retail,2025-06-21,6,New
C011144,Alberta,Premium,2020-04-13,68,Long-Term
C011145,Alberta,Premium,2023-12-04,24,Established
C011146,Ontario,Retail,2021-01-13,59,Long-Term
C011147,Ontario,Premium,2023-01-21,35,Loyal
C011148,Ontario,Fleet,2025-07-01,5,New
C011149,Ontario,Retail,2020-10-08,62,Long-Term
C011150,Ontario,Premium,2020-12-29,60,Long-Term
C011151,Ontario,Retail,2023-07-14,29,Loyal
C011152,Ontario,Retail,2021-08-13,52,Long-Term
C011153,Ontario,Retail,2021-12-17,48,Loyal
C011154,Ontario,Premium,2020-09-25,63,Long-Term
C011155,Alberta,Retail,2024-11-09,13,Established
C011156,Alberta,Retail,2020-08-08,64,Long-Term
C011157,Ontario,Fleet,2024-06-21,18,Established
C011158,Ontario,Commercial,2025-03-25,9,Recent
C011159,Ontario,Retail,2022-03-25,45,Loyal
C011160,Alberta,Premium,2024-04-04,20,Established
C011161,Ontario,Fleet,2022-12-28,36,Loyal
C011162,Ontario,Retail,2020-06-15,66,Long-Term
C011163,Ontario,Retail,2025-03-16,9,Recent
C011164,Ontario,Retail,2025-09-16,3,New
C011165,Ontario,Retail,2023-08-12,28,Loyal
C011166,Alberta,Retail,2020-11-04,61,Long-Term
C011167,Ontario,Retail,2023-01-03,35,Loyal
C011168,Alberta,Retail,2020-09-03,63,Long-Term
C011169,Ontario,Retail,2022-06-24,42,Loyal
C011170,Ontario,Retail,2022-10-12,38,Loyal
C011171,Alberta,Premium,2020-08-24,64,Long-Term
C011172,Alberta,Retail,2021-07-31,53,Long-Term
C011173,Ontario,Retail,2023-11-25,25,Loyal
C011174,Ontario,Retail,2024-02-28,22,Established
C011175,Alberta,Premium,2024-06-24,18,Established
C011176,Ontario,Retail,2021-09-08,51,Long-Term
C011177,Ontario,Retail,2020-05-24,67,Long-Term
C011178,Ontario,Retail,2023-04-04,32,Loyal
C011179,British Columbia,Retail,2021-12-15,48,Loyal
C011180,Ontario,Retail,2020-07-19,65,Long-Term
C011181,Ontario,Retail,2025-10-09,2,New
C011182,Ontario,Retail,2025-07-16,5,New
C011183,Ontario,Retail,2021-02-10,58,Long-Term
C011184,Alberta,Retail,2021-08-04,52,Long-Term
C011185,Alberta,Premium,2020-04-19,68,Long-Term
C011186,Alberta,Premium,2022-03-16,45,Loyal
C011187,Alberta,Retail,2021-06-15,54,Long-Term
C011188,Ontario,Commercial,2025-09-27,3,New
C011189,Ontario,Retail,2021-10-27,50,Long-Term
C011190,Ontario,Commercial,2025-04-26,8,Recent
C011191,Ontario,Retail,2024-10-10,14,Established
C011192,Ontario,Commercial,2022-05-03,43,Loyal
C011193,Alberta,Premium,2022-12-17,36,Loyal
C011194,Ontario,Retail,2021-12-05,48,Loyal
C011195,Ontario,Premium,2023-04-03,32,Loyal
C011196,Alberta,Commercial,2022-04-11,44,Loyal
C011197,Ontario,Fleet,2023-08-29,28,Loyal
C011198,Alberta,Retail,2025-04-18,8,Recent
C011199,Ontario,Retail,2025-03-18,9,Recent
C011200,Ontario,Retail,2022-09-11,39,Loyal
C011201,Ontario,Premium,2021-08-19,52,Long-Term
C011202,Ontario,Retail,2024-07-11,17,Established
C011203,Alberta,Commercial,2020-02-01,70,Long-Term
C011204,Ontario,Retail,2020-10-24,62,Long-Term
C011205,Ontario,Retail,2022-11-24,37,Loyal
C011206,British Columbia,Retail,2020-12-11,60,Long-Term
C011207,Ontario,Retail,2023-08-14,28,Loyal
C011208,Alberta,Commercial,2023-08-26,28,Loyal
C011209,Ontario,Retail,2023-04-10,32,Loyal
C011210,Ontario,Retail,2023-05-28,31,Loyal
C011211,Ontario,Commercial,2023-01-25,35,Loyal
C011212,Ontario,Retail,2023-09-10,27,Loyal
C011213,Ontario,Commercial,2021-12-05,48,Loyal
C011214,Ontario,Retail,2020-07-04,65,Long-Term
C011215,Alberta,Fleet,2021-10-23,50,Long-Term
C011216,Ontario,Retail,2024-12-04,12,Recent
